"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Meta Description 1","H1-1","Title 1 Length","Title 1 Pixel Width","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Performance Score","First Contentful Paint Time (ms)","Speed Index Time (ms)","Largest Contentful Paint Time (ms)","Time to Interactive (ms)","Total Blocking Time (ms)","Cumulative Layout Shift","Total Size Savings (Bytes)","Total Time Savings (ms)","Total Requests","Total Page Size (Bytes)","HTML Size (Bytes)","HTML Count","Image Size (Bytes)","Image Count","CSS Size (Bytes)","CSS Count","JavaScript Size (Bytes)","JavaScript Count","Font Size (Bytes)","Font Count","Media Size (Bytes)","Media Count","Other Size (Bytes)","Other Count","Third Party Size (Bytes)","Third Party Count","Core Web Vitals Assessment","CrUX Largest Contentful Paint Time (ms)","CrUX Interaction to Next Paint (ms)","CrUX Cumulative Layout Shift","CrUX First Contentful Paint Time (ms)","Minify CSS Savings (ms)","Minify CSS Savings (Bytes)","Minify JavaScript Savings (ms)","Minify JavaScript Savings (Bytes)","Reduce Unused CSS Savings (ms)","Reduce Unused CSS Savings (Bytes)","Reduce Unused JavaScript Savings (ms)","Reduce Unused JavaScript Savings (Bytes)","JavaScript Execution Time (ms)","JavaScript Execution Time Category","Minimize Main-Thread Work (ms)","Minimize Main-Thread Work Category","Network Payload Size (Bytes)","User Timing Marks and Measures","Number of Redirects","Server Responds Quickly","Applies Text Compression","LCP Request Discovery","LCP Breakdown","Render Blocking Requests Savings (ms)","Preconnect Candidates Savings (ms)","Maximum Critical Path Latency (ms)","Use Efficient Cache Lifetimes Savings (Bytes)","Layout Shift Culprits","DOM Size","Improve Image Delivery Savings (Bytes)","Forced Reflow Savings (ms)","Legacy JavaScript Savings (Bytes)","Duplicated JavaScript (Bytes)","Font Display Savings (ms)","3rd Parties","Target Size","Content Width","Font Display Size","Viewport","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://lawlancaster.com/areas-of-practice-lancaster-pa/","text/html; charset=UTF-8","200","OK","Indexable","","Lancaster PA Divorce Attorney | Criminal Lawyer in Lancaster PA","Need an aggressive Lancaster PA Divorce Attorney or Criminal Lawyer in Lancaster PA? Contact Lancaster Law Group for aggressive representation.","Other Areas Of Practice","63","578","143","921","","0","23","A Firm Commitment To Trust.","27","Contact Us","10","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/areas-of-practice-lancaster-pa/","","","","","","585934","69572","69572","26.652","","237","61","3.885","58.322","Fairly Hard","0.746","1","1","","553","137","0","100.000","152","41","0","5","5","0","","","","","8ba67cf6717775e35671e5e47272e970","0.690","Mon, 02 Feb 2026 19:51:43 GMT","","","","en-US","1.1","91","2551.000","3201.120","2851.000","2866.000","0.000","0.001","15222","0","30","751591","69929","1","491337","22","6444","1","0","0","183881","6","0","0","0","0","0","15","","","","","","0","0","0","0","0","15222","0","0","57.986","Good","542.845","Good","751591","0","Avoids redirects","Server responds quickly (observed 18 ms)","Applies text compression","","2 resources found","0","","278","0","1 resource found","878","65746","65","0","","0","","100","","","100","","","","","","https://lawlancaster.com/areas-of-practice-lancaster-pa/","2026-02-03 21:38:42"
"https://lawlancaster.com/areas-of-practice/appeals/","text/html; charset=UTF-8","200","OK","Indexable","","Appeals Archives | Lawlancaster","Appeals | Lawlancaster | A Firm Commitment To Trust","Blogs","31","289","51","332","","0","5","Quick Links","11","Payment Forms","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/areas-of-practice/appeals/","","","","","","537568","68281","68281","26.157","","273","74","3.689","100.000","Very Easy","0.952","2","2","","10","6","0","4.380","147","52","0","5","5","0","","","","","6e471a5fce5af144b94126ac971994c9","0.600","Fri, 30 Jan 2026 18:44:55 GMT","","","","en-US","1.1","100","1076.000","1150.739","1079.500","1079.850","0.000","0.000","16283","0","17","500549","68638","1","142932","6","5259","1","0","0","283720","9","0","0","0","0","0","5","","","","","","0","0","0","0","0","16283","0","0","25.957","Good","263.905","Good","500549","0","Avoids redirects","Server responds quickly (observed 16 ms)","Applies text compression","","2 resources found","0","","259","0","1 resource found","1101","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/areas-of-practice/appeals/","2026-02-03 21:39:22"
"https://lawlancaster.com/areas-of-practice/child-support/","text/html; charset=UTF-8","200","OK","Indexable","","Child Support Archives | Lawlancaster","Child Support | Lawlancaster | A Firm Commitment To Trust","Blogs","37","337","57","366","","0","5","Quick Links","11","Payment Forms","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/areas-of-practice/child-support/","","","","","","537694","68303","68303","26.166","","273","74","3.689","100.000","Very Easy","0.952","2","2","","13","9","0","6.570","147","52","0","5","5","0","","","","","cf2592680ce9f556f41ff93f03740e34","0.707","Sat, 31 Jan 2026 08:13:51 GMT","","","","en-US","1.1","100","1092.000","1185.176","1101.000","1101.900","0.000","0.000","16284","0","13","351932","68660","1","142932","6","5259","1","0","0","135081","5","0","0","0","0","0","5","","","","","","0","0","0","0","0","16284","0","0","34.151","Good","324.113","Good","351932","0","Avoids redirects","Server responds quickly (observed 17 ms)","Applies text compression","","2 resources found","0","","263","0","1 resource found","1101","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/areas-of-practice/child-support/","2026-02-03 21:39:07"
"https://lawlancaster.com/areas-of-practice/criminal-defense/","text/html; charset=UTF-8","200","OK","Indexable","","Criminal Defense Archives | Lawlancaster","Criminal Defense | Lawlancaster | A Firm Commitment To Trust","Blogs","40","371","60","386","","0","5","Quick Links","11","Payment Forms","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/areas-of-practice/criminal-defense/","","","","","","537695","68303","68303","26.166","","273","74","3.689","100.000","Very Easy","0.952","2","2","","13","9","0","6.570","147","52","0","5","5","0","","","","","f06c9609a92696e6bb113221e1eb2272","0.630","Sat, 31 Jan 2026 08:15:45 GMT","","","","en-US","1.1","100","1101.500","1339.764","1118.500","1120.200","0.000","0.000","16284","0","13","351932","68660","1","142932","6","5259","1","0","0","135081","5","0","0","0","0","0","5","","","","","","0","0","0","0","0","16284","0","0","70.592","Good","682.165","Good","351932","0","Avoids redirects","Server responds quickly (observed 16 ms)","Applies text compression","","2 resources found","0","","283","0","2 resources found","1101","0","138","0","","0","","100","","","100","","","","","","https://lawlancaster.com/areas-of-practice/criminal-defense/","2026-02-03 21:39:12"
"https://lawlancaster.com/areas-of-practice/custody/","text/html; charset=UTF-8","200","OK","Indexable","","Custody Archives | Lawlancaster","Custody | Lawlancaster | A Firm Commitment To Trust","Blogs","31","289","51","334","","0","5","Quick Links","11","Payment Forms","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/areas-of-practice/custody/","","","","","","537505","68265","68265","26.151","","273","74","3.689","100.000","Very Easy","0.952","2","2","","13","9","0","6.570","147","52","0","5","5","0","","","","","8d244c8310f152124c3ccb28c6aca673","0.622","Sat, 31 Jan 2026 08:14:08 GMT","","","","en-US","1.1","100","1074.000","1279.282","1078.500","1078.950","0.000","0.000","16281","0","17","500533","68622","1","142932","6","5259","1","0","0","283720","9","0","0","0","0","0","5","","","","","","0","0","0","0","0","16281","0","0","38.228","Good","387.721","Good","500533","0","Avoids redirects","Server responds quickly (observed 14 ms)","Applies text compression","","2 resources found","0","","289","0","2 resources found","1101","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/areas-of-practice/custody/","2026-02-03 21:39:12"
"https://lawlancaster.com/areas-of-practice/divorce/","text/html; charset=UTF-8","200","OK","Indexable","","Divorce Archives | Lawlancaster","Divorce | Lawlancaster | A Firm Commitment To Trust","Blogs","31","284","51","328","","0","5","Quick Links","11","Payment Forms","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/areas-of-practice/divorce/","","","","","","537506","68265","68265","26.151","","273","74","3.689","100.000","Very Easy","0.952","2","2","","13","9","0","6.570","147","52","0","5","5","0","","","","","b3779114e1318da7e0dfd318a290ed37","0.714","Sat, 31 Jan 2026 08:12:16 GMT","","","","en-US","1.1","100","1105.000","1334.427","1112.500","1113.250","0.000","0.000","16281","0","13","351894","68622","1","142932","6","5259","1","0","0","135081","5","0","0","0","0","0","5","","","","","","0","0","0","0","0","16281","0","0","68.500","Good","514.386","Good","351894","0","Avoids redirects","Server responds quickly (observed 15 ms)","Applies text compression","","2 resources found","0","","293","0","1 resource found","1101","0","122","0","","0","","100","","","100","","","","","","https://lawlancaster.com/areas-of-practice/divorce/","2026-02-03 21:39:05"
"https://lawlancaster.com/areas-of-practice/dui/","text/html; charset=UTF-8","200","OK","Indexable","","DUI Archives | Lawlancaster","DUI | Lawlancaster | A Firm Commitment To Trust","Blogs","27","248","47","304","","0","5","Quick Links","11","Payment Forms","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/areas-of-practice/dui/","","","","","","537421","68260","68260","26.149","","273","74","3.689","100.000","Very Easy","0.952","2","2","","13","9","0","6.570","147","52","0","5","5","0","","","","","50e89795de881627fe71ffd788d8ccc8","0.721","Fri, 30 Jan 2026 09:28:31 GMT","","","","en-US","1.1","100","1077.000","1260.226","1090.500","1091.850","0.000","0.000","16282","0","13","351889","68617","1","142932","6","5259","1","0","0","135081","5","0","0","0","0","0","5","","","","","","0","0","0","0","0","16282","0","0","39.684","Good","390.881","Good","351889","0","Avoids redirects","Server responds quickly (observed 17 ms)","Applies text compression","","2 resources found","0","","280","0","2 resources found","1102","0","59","0","","0","","100","","","100","","","","","","https://lawlancaster.com/areas-of-practice/dui/","2026-02-03 21:39:09"
"https://lawlancaster.com/areas-of-practice/expungement/","text/html; charset=UTF-8","200","OK","Indexable","","Expungement Archives | Lawlancaster","Expungement | Lawlancaster | A Firm Commitment To Trust","Blogs","35","340","55","368","","0","5","Quick Links","11","Payment Forms","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/areas-of-practice/expungement/","","","","","","537592","68283","68283","26.158","","273","74","3.689","100.000","Very Easy","0.952","2","2","","13","9","0","6.570","147","52","0","5","5","0","","","","","99aeb6c54f1b9603d1cd9445b71b04c1","0.723","Sat, 31 Jan 2026 08:17:21 GMT","","","","en-US","1.1","100","1098.500","1481.141","1110.000","1111.150","0.000","0.000","16282","0","13","351912","68640","1","142932","6","5259","1","0","0","135081","5","0","0","0","0","0","5","","","","","","0","0","0","0","0","16282","0","0","40.090","Good","428.239","Good","351912","0","Avoids redirects","Server responds quickly (observed 174 ms)","Applies text compression","","2 resources found","0","","450","0","1 resource found","1101","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/areas-of-practice/expungement/","2026-02-03 21:39:08"
"https://lawlancaster.com/areas-of-practice/juvenile-law/","text/html; charset=UTF-8","200","OK","Indexable","","Juvenile Law Archives | Lawlancaster","Juvenile Law | Lawlancaster | A Firm Commitment To Trust","Blogs","36","334","56","363","","0","5","Quick Links","11","Payment Forms","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/areas-of-practice/juvenile-law/","","","","","","537673","68298","68298","26.164","","273","74","3.689","100.000","Very Easy","0.952","2","2","","13","9","0","6.570","147","52","0","5","5","0","","","","","9a005b5983ec84ed5daf607452a8b13c","0.772","Sat, 31 Jan 2026 08:14:22 GMT","","","","en-US","1.1","100","1073.000","1256.212","1080.500","1081.250","0.000","0.000","16283","0","13","351927","68655","1","142932","6","5259","1","0","0","135081","5","0","0","0","0","0","5","","","","","","0","0","0","0","0","16283","0","0","43.169","Good","398.932","Good","351927","0","Avoids redirects","Server responds quickly (observed 19 ms)","Applies text compression","","2 resources found","0","","277","0","1 resource found","1101","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/areas-of-practice/juvenile-law/","2026-02-03 21:39:08"
"https://lawlancaster.com/areas-of-practice/pfa-matters/","text/html; charset=UTF-8","200","OK","Indexable","","PFA Matters Archives | Lawlancaster","PFA Matters | Lawlancaster | A Firm Commitment To Trust","Blogs","35","329","55","360","","0","5","Quick Links","11","Payment Forms","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/areas-of-practice/pfa-matters/","","","","","","537649","68294","68294","26.162","","273","74","3.689","100.000","Very Easy","0.952","2","2","","13","9","0","6.570","147","52","0","5","5","0","","","","","1f1fbd1323c3f26740da943e4bada1b6","0.670","Fri, 30 Jan 2026 03:46:53 GMT","","","","en-US","1.1","99","1100.000","2962.373","1179.500","1464.450","3.000","0.000","123163","0","17","500562","68651","1","142932","6","5259","1","0","0","283720","9","0","0","0","0","0","5","","","","","","0","0","0","0","0","123163","0","0","74.855","Good","893.569","Good","500562","0","Avoids redirects","Server responds quickly (observed 15 ms)","Applies text compression","","2 resources found","0","","323","0","2 resources found","1100","0","93","0","","0","","100","","","100","","","","","","https://lawlancaster.com/areas-of-practice/pfa-matters/","2026-02-03 21:39:06"
"https://lawlancaster.com/areas-of-practice/stepparent-adoptions/","text/html; charset=UTF-8","200","OK","Indexable","","Stepparent Adoptions Archives | Lawlancaster","Stepparent Adoptions | Lawlancaster | A Firm Commitment To Trust","Blogs","44","411","64","418","","0","5","Quick Links","11","Payment Forms","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/areas-of-practice/stepparent-adoptions/","","","","","","537781","68311","68311","26.169","","273","74","3.689","100.000","Very Easy","0.952","2","2","","13","9","0","6.570","147","52","0","5","5","0","","","","","574a7b8af493e8c581c72d55028761b7","0.653","Sat, 31 Jan 2026 08:18:59 GMT","","","","en-US","1.1","85","1140.000","2778.208","1195.000","2513.050","578.500","0.000","123163","0","13","351940","68668","1","142932","6","5259","1","0","0","135081","5","0","0","0","0","0","5","","","","","","0","0","0","0","0","123163","0","0","191.930","Good","2243.425","Poor","351940","0","Avoids redirects","Server responds quickly (observed 16 ms)","Applies text compression","","2 resources found","0","","491","0","2 resources found","1101","0","540","0","","0","","100","","","100","","","","","","https://lawlancaster.com/areas-of-practice/stepparent-adoptions/","2026-02-03 21:39:07"
"https://lawlancaster.com/areas-of-practice/traffice-citations-license-issues/","text/html; charset=UTF-8","200","OK","Indexable","","Traffice Citations/License Issues Archives | Lawlancaster","Traffice Citations/License Issues | Lawlancaster | A Firm Commitment To Trust","Blogs","57","511","77","485","","0","5","Quick Links","11","Payment Forms","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/areas-of-practice/traffice-citations-license-issues/","","","","","","538052","68359","68359","26.187","","273","74","3.689","100.000","Very Easy","0.951","2","2","","13","9","0","6.570","147","52","0","5","5","0","","","","","7bfb024be4b81f9762af02d840af4a4b","0.701","Thu, 29 Jan 2026 18:17:34 GMT","","","","en-US","1.1","100","1073.000","1212.252","1077.000","1077.400","0.000","0.000","16286","0","17","500627","68716","1","142932","6","5259","1","0","0","283720","9","0","0","0","0","0","5","","","","","","0","0","0","0","0","16286","0","0","34.423","Good","341.689","Good","500627","0","Avoids redirects","Server responds quickly (observed 15 ms)","Applies text compression","","2 resources found","0","","262","0","2 resources found","1101","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/areas-of-practice/traffice-citations-license-issues/","2026-02-03 21:39:06"
"https://lawlancaster.com/areas-of-practice/wills-trusts-estates/","text/html; charset=UTF-8","200","OK","Indexable","","Wills, Trusts & Estates Archives | Lawlancaster","Wills, Trusts & Estates | Lawlancaster | A Firm Commitment To Trust","Blogs","47","415","67","418","","0","5","Quick Links","11","Payment Forms","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/areas-of-practice/wills-trusts-estates/","","","","","","537839","68325","68325","26.174","","273","74","3.689","100.000","Very Easy","0.951","2","2","","13","9","0","6.570","147","52","0","5","5","0","","","","","9a257571d7880b9353cbe943616cdf68","0.622","Thu, 29 Jan 2026 21:29:57 GMT","","","","en-US","1.1","100","1076.000","1226.847","1089.500","1090.850","0.000","0.000","16285","0","13","351954","68682","1","142932","6","5259","1","0","0","135081","5","0","0","0","0","0","5","","","","","","0","0","0","0","0","16285","0","0","45.324","Good","413.064","Good","351954","0","Avoids redirects","Server responds quickly (observed 16 ms)","Applies text compression","","2 resources found","0","","275","0","1 resource found","1101","0","61","0","","0","","100","","","100","","","","","","https://lawlancaster.com/areas-of-practice/wills-trusts-estates/","2026-02-03 21:39:10"
"https://lawlancaster.com/blog/","text/html; charset=UTF-8","200","OK","Indexable","","Blog | Lancaster Law Group","Blog | Lawlancaster | A Firm Commitment To Trust","Blogs","26","244","48","310","","0","5","Quick Links","11","Payment Forms","13","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/blog/","https://lawlancaster.com/blog/page/2/","","","","","538573","68498","68498","26.240","","273","74","3.689","100.000","Very Easy","0.950","1","1","","553","137","0","100.000","147","51","0","5","5","0","","","","","de55fbf8eb6752d100e361db9fd04de5","0.602","Fri, 30 Jan 2026 14:56:04 GMT","","","","en-US","1.1","100","1075.000","1244.860","1089.000","1090.400","0.000","0.000","16304","0","13","352127","68855","1","142932","6","5259","1","0","0","135081","5","0","0","0","0","0","5","","","","","","0","0","0","0","0","16304","0","0","46.434","Good","446.525","Good","352127","0","Avoids redirects","Server responds quickly (observed 15 ms)","Applies text compression","","2 resources found","0","","282","0","1 resource found","1101","0","51","0","","0","","100","","","100","","","","","","https://lawlancaster.com/blog/","2026-02-03 21:38:56"
"https://lawlancaster.com/can-i-get-sole-legal-custody-over-my-children/","text/html; charset=UTF-8","200","OK","Indexable","","Can I Get Sole Legal Custody Over My Children? | Lawlancaster","We hear this question at least once per month. “Can I get sole legal custody?” Or, stating the question differently, “Can I have the final say in the","Can I Get Sole Legal Custody Over My Children?","61","558","149","879","","0","46","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/can-i-get-sole-legal-custody-over-my-children/","","","","","","481033","70405","70405","26.971","","655","111","5.901","76.981","Fairly Easy","1.585","2","1","","20","16","0","11.680","138","46","0","5","5","0","","","","","329bdcac98717ced8c76109f43af7bf7","0.705","Sat, 31 Jan 2026 06:22:05 GMT","","","","en-US","1.1","100","1101.000","1101.000","1104.500","1104.850","0.000","0.002","18764","0","15","338184","70762","1","7380","4","5265","1","0","0","254777","9","0","0","0","0","0","5","","","","","","0","0","0","0","0","18764","0","0","30.077","Good","340.267","Good","338184","0","Avoids redirects","Server responds quickly (observed 17 ms)","Applies text compression","","2 resources found","0","","264","0","2 resources found","916","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/can-i-get-sole-legal-custody-over-my-children/","2026-02-03 21:40:46"
"https://lawlancaster.com/child-support/","text/html; charset=UTF-8","200","OK","Indexable","","Child Support Lawyers in Lancaster, PA | Child Support Attorneys Near Me","Lancaster Law Group offers skilled child support lawyer services in Lancaster, PA. Reach out today for dedicated assistance!","Child Support Lawyers in Lancaster, PA","72","656","124","769","","0","38","Child Support Attorney in Lancaster PA","38","Contact Us","10","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/child-support/","","","","","","456344","67614","67614","25.902","","334","63","5.302","64.169","Normal","1.094","1","1","","592","137","0","100.000","141","41","0","5","5","0","","","","","c879096909b56b58b02071a2199a633a","0.683","Tue, 03 Feb 2026 01:28:00 GMT","","","","en-US","1.1","96","1951.000","2961.978","2401.000","2416.000","0.000","0.010","18993","0","23","569602","67971","1","311306","15","6444","1","0","0","183881","6","0","0","0","0","1290","9","","","","","","0","0","0","0","0","18993","0","0","44.736","Good","388.511","Good","568312","0","Avoids redirects","Server responds quickly (observed 15 ms)","Applies text compression","","2 resources found","0","","280","0","1 resource found","802","80591","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/child-support/","2026-02-03 21:38:44"
"https://lawlancaster.com/commonwealth-failed-show-due-diligence-not-bringing-defendant-trial-time/","text/html; charset=UTF-8","200","OK","Indexable","","COMMONWEALTH FAILED TO SHOW DUE DILIGENCE IN NOT BRINGING DEFENDANT TO TRIAL IN TIME | Lawlancaster","The Superior Court, in the case of Commonwealth v. Thompson, No. 3139 EDA 2014 (March 30, 2016), has held that the Commonwealth cannot establish “due","COMMONWEALTH FAILED TO SHOW DUE DILIGENCE IN NOT BRINGING DEFENDANT TO TRIAL IN TIME","99","1054","149","976","","0","84","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/commonwealth-failed-show-due-diligence-not-bringing-defendant-trial-time/","","","","","","484259","71722","71722","27.475","","1002","159","6.302","69.064","Normal","2.171","3","1","","7","3","0","2.190","135","46","0","6","6","0","","","","","5665e564e92b865b331475bd18b2bb36","0.649","Thu, 29 Jan 2026 09:51:48 GMT","","","","en-US","1.1","100","1093.000","1093.000","1093.000","1093.000","0.000","0.000","18987","0","14","339495","72079","1","7380","4","5259","1","0","0","254777","8","0","0","0","0","0","4","","","","","","0","0","0","0","0","18987","0","0","20.164","Good","222.616","Good","339495","0","Avoids redirects","Server responds quickly (observed 17 ms)","Applies text compression","","2 resources found","0","","251","0","1 resource found","929","0","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/commonwealth-failed-show-due-diligence-not-bringing-defendant-trial-time/","2026-02-03 21:41:21"
"https://lawlancaster.com/commonwealth-wants-take-property-need-tell-right-lawyer/","text/html; charset=UTF-8","200","OK","Indexable","","IF THE COMMONWEALTH WANTS TO TAKE YOUR PROPERTY, THEY NEED TO TELL YOU ABOUT YOUR RIGHT TO A LAWYER | Lawlancaster","The Commonwealth Court, in the matter of Commonwealth v. The Real Property and Improvements at 2338 N. Beechwood St., Phila., PA 19132 (Appeal of: T.","IF THE COMMONWEALTH WANTS TO TAKE YOUR PROPERTY, THEY NEED TO TELL YOU ABOUT YOUR RIGHT TO A LAWYER","114","1240","149","970","","0","99","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/commonwealth-wants-take-property-need-tell-right-lawyer/","","","","","","486011","72224","72224","27.668","","1308","192","6.812","72.115","Fairly Easy","2.601","3","1","","7","3","0","2.190","135","46","0","6","6","0","","","","","705739679155af7d8ae9f4ad797b005d","0.661","Thu, 29 Jan 2026 09:15:43 GMT","","","","en-US","1.1","100","1075.000","1090.120","1102.000","1104.700","0.000","0.038","19051","0","14","339997","72581","1","7380","4","5259","1","0","0","254777","8","0","0","0","0","0","4","","","","","","0","0","0","0","0","19051","0","0","37.592","Good","418.615","Good","339997","0","Avoids redirects","Server responds quickly (observed 16 ms)","Applies text compression","","2 resources found","0","","272","0","2 resources found","936","0","34","0","","0","","100","","","100","","","","","","https://lawlancaster.com/commonwealth-wants-take-property-need-tell-right-lawyer/","2026-02-03 21:41:23"
"https://lawlancaster.com/contact-us/","text/html; charset=UTF-8","200","OK","Indexable","","Contact | Lancaster Law Group","Contact the attorneys at Lancaster Law Group today if you are facing legal trouble. Our aggressive attorneys will represent you","Contact Us","29","275","127","784","","0","10","Lancaster Law Group","19","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/contact-us/","","","","","","406433","60621","60621","23.223","","37","20","1.850","67.768","Normal","0.753","1","1","","208","136","0","99.270","122","37","0","12","8","0","","","","","cc91e1c7546c593771be69ec1290f710","0.792","Mon, 02 Feb 2026 19:32:21 GMT","","","","en-US","1.1","100","1105.000","1746.771","1118.000","1119.300","0.000","0.000","19117","0","19","628455","61668","2","426441","11","5265","1","0","0","135081","5","0","0","0","0","836","9","","","","","","0","0","0","0","0","19117","0","0","61.349","Good","474.192","Good","627619","0","Avoids redirects","Server responds quickly (observed 12 ms)","Applies text compression","","2 resources found","0","","420","0","1 resource found","681","158358","0","0","","0","","100","","","100","","","","","","https://lawlancaster.com/contact-us/","2026-02-03 21:38:38"
"https://lawlancaster.com/contempt-of-court-in-the-presence-of-the-court-means-a-summary-hearing-without-the-right-to-counsel-or-to-call-witnesses-may-be-in-your-future/","text/html; charset=UTF-8","200","OK","Indexable","","CONTEMPT OF COURT ""IN THE PRESENCE OF THE COURT"" MEANS A SUMMARY HEARING WITHOUT THE RIGHT TO COUNSEL OR TO CALL WITNESSES MAY BE IN YOUR FUTURE | Lawlancaster","THE PA SUPREME COURT HAS HELD IN THE CASE OF COMMONWEALTH v. MOODY, NO. 47 EAP 2013 (OCTOBER 27, 2015) THAT WILLFUL MISCONDUCT IN THE PRESENCE OF THE","CONTEMPT OF COURT “IN THE PRESENCE OF THE COURT” MEANS A SUMMARY HEARING WITHOUT THE RIGHT TO COUNSEL OR TO CALL WITNESSES MAY BE IN YOUR FUTURE","159","1720","149","1123","","0","144","Related Posts","13","Quick Links","11","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://lawlancaster.com/contempt-of-court-in-the-presence-of-the-court-means-a-summary-hearing-without-the-right-to-counsel-or-to-call-witnesses-may-be-in-your-future/","","","","","","486665","72130","72130","27.632","","1018","155","6.568","72.022","Fairly Easy","2.162","3","1","","7","3","0","2.190","135","46","0","6","6","0","","","","","bd319d6a84d3ea746d43fcc56eabee5c","0.667","Thu, 29 Jan 2026 11:38:52 GMT","","","","en-US","1.1","100","1072.000","1079.085","1090.000","1091.800","0.000","0.000","19001","0","11","220207","72487","1","7380","4","5259","1","0","0","135081","5","0","0","0","0","0","4","","","","","","0","0","0","0","0","19001","0","0","36.456","Good","376.224","Good","220207","0","Avoids redirects","Server responds quickly (observed 16 ms)","Applies text compression","","2 resources found","0","","269","0","1 resource found","956","0","88","0","","0","","100","","","100","","","","","","https://lawlancaster.com/contempt-of-court-in-the-presence-of-the-court-means-a-summary-hearing-without-the-right-to-counsel-or-to-call-witnesses-may-be-in-your-future/","2026-02-03 21:41:14"
