Action,Source URL,Current Target URL,Suggested Target URL,Suggested Anchor Text,Link Position,Priority,Reason
FIX_REDIRECT,https://www.sterlinglawyers.com/wisconsin/divorce/how-long-divorce-wisconsin/,https://www.sterlinglawyers.com/wisconsin/child-custody/placement-factors/,https://www.sterlinglawyers.com/wisconsin/child-custody/,,Content,Low,3xx internal link (redirect report)
FIX_REDIRECT,https://www.sterlinglawyers.com/wisconsin/child-custody/temporary-custody/,https://www.sterlinglawyers.com/wisconsin/child-custody/placement-factors/,https://www.sterlinglawyers.com/wisconsin/child-custody/,,Content,Low,3xx internal link (redirect report)
FIX_REDIRECT,https://www.sterlinglawyers.com/wisconsin/child-custody/modify-orders/,https://www.sterlinglawyers.com/wisconsin/child-custody/placement-factors/,https://www.sterlinglawyers.com/wisconsin/child-custody/,,Content,Low,3xx internal link (redirect report)
FIX_REDIRECT,https://www.sterlinglawyers.com/wisconsin/divorce/same-sex-divorce/,https://www.sterlinglawyers.com/wisconsin/child-custody/placement-factors/,https://www.sterlinglawyers.com/wisconsin/child-custody/,,Content,Low,3xx internal link (redirect report)
FIX_REDIRECT,https://www.sterlinglawyers.com/wisconsin/child-custody/co-parenting-wi/,https://www.sterlinglawyers.com/wisconsin/child-custody/placement-factors/,https://www.sterlinglawyers.com/wisconsin/child-custody/,,Content,Low,3xx internal link (redirect report)
FIX_REDIRECT,https://www.sterlinglawyers.com/wisconsin/child-custody/what-is-a-guardian-ad-litem/,https://www.sterlinglawyers.com/wisconsin/child-custody/placement-factors/,https://www.sterlinglawyers.com/wisconsin/child-custody/,,Content,Low,3xx internal link (redirect report)
FIX_REDIRECT,https://www.sterlinglawyers.com/wisconsin/child-custody/fathers-rights-wisconsin/,https://www.sterlinglawyers.com/wisconsin/child-custody/placement-factors/,https://www.sterlinglawyers.com/wisconsin/child-custody/,,Content,Low,3xx internal link (redirect report)
FIX_REDIRECT,https://www.sterlinglawyers.com/news/childrens-best-interests/,https://www.sterlinglawyers.com/wisconsin/child-custody/placement-factors/,https://www.sterlinglawyers.com/wisconsin/child-custody/,,Content,Low,3xx internal link (redirect report)
FIX_REDIRECT,https://www.sterlinglawyers.com/wisconsin/guardianship/sibling/,https://www.sterlinglawyers.com/wisconsin/child-custody/placement-factors/,https://www.sterlinglawyers.com/wisconsin/child-custody/,,Content,Low,3xx internal link (redirect report)
FIX_REDIRECT,https://www.sterlinglawyers.com/wisconsin/guardianship/grandchild/,https://www.sterlinglawyers.com/wisconsin/child-custody/placement-factors/,https://www.sterlinglawyers.com/wisconsin/child-custody/,,Content,Low,3xx internal link (redirect report)
FIX_REDIRECT,https://www.sterlinglawyers.com/wisconsin/spousal-support/moving-in-with-new-partner-impact-maintenance/,https://www.sterlinglawyers.com/wisconsin/child-custody/placement-factors/,https://www.sterlinglawyers.com/wisconsin/child-custody/,,Content,Low,3xx internal link (redirect report)
FIX_REDIRECT,https://www.sterlinglawyers.com/news/dividing-family-business/,https://www.sterlinglawyers.com/wisconsin/child-custody/placement-factors/,https://www.sterlinglawyers.com/wisconsin/child-custody/,,Content,Low,3xx internal link (redirect report)
FIX_REDIRECT,https://www.sterlinglawyers.com/wisconsin/child-custody/split-orders/,https://www.sterlinglawyers.com/wisconsin/child-custody/placement-factors/,https://www.sterlinglawyers.com/wisconsin/child-custody/,,Content,Low,3xx internal link (redirect report)
FIX_REDIRECT,https://www.sterlinglawyers.com/wisconsin/child-custody/violating-child-custody-court-order/,https://www.sterlinglawyers.com/wisconsin/child-custody/placement-factors/,https://www.sterlinglawyers.com/wisconsin/child-custody/,,Content,Low,3xx internal link (redirect report)
FIX_REDIRECT,https://www.sterlinglawyers.com/wisconsin/child-custody/co-parenting-wi/,https://www.sterlinglawyers.com/wisconsin/divorce/creating-wisconsin-parenting-plan/,https://www.sterlinglawyers.com/wisconsin/child-custody/parenting-plan/,,Content,Low,3xx internal link (redirect report)
FIX_REDIRECT,https://www.sterlinglawyers.com/wisconsin/property-division/tax-consequences-dividing-property-divorce/,https://www.sterlinglawyers.com/wisconsin/property-division/,https://www.sterlinglawyers.com/wisconsin/property-division/,,Content,Low,3xx internal link (redirect report)
REMOVE_OR_REPLACE,https://www.sterlinglawyers.com/wisconsin/blog/beloit-spousal-support-lawyer-establishing-financial-security/,https://www.sterlinglawyers.com/wisconsin/blog/beloit-spousal-support-lawyer-establishing-financial-security/wisconsin/attorneys/jack-braaten/,,,Content,Medium,Content outlink: 4xx target
REPLACE_URL,https://www.sterlinglawyers.com/wisconsin/child-custody/,https://www.sterlinglawyers.com/illinois/child-custody/split-orders/,https://www.sterlinglawyers.com/wisconsin/child-custody/split-orders/,,Content,High,Core Page outlink (CH-CUS): cross-scope link
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/balancing-child-custody-rights-delicately-in-dane-county/,,https://www.sterlinglawyers.com/wisconsin/child-custody/,parenting plan help,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/child-custody-waukesha-family-lawyer/,,https://www.sterlinglawyers.com/wisconsin/child-custody/,visitation and placement issues,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/insight-legal-journey-racine-child-custody-lawyers/,,https://www.sterlinglawyers.com/wisconsin/child-custody/,custody and placement,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/investing-peace-of-mind-trusted-child-custody-attorneys/,,https://www.sterlinglawyers.com/wisconsin/child-custody/,sole custody considerations in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/jefferson-child-custody-lawyer-transform-case/,,https://www.sterlinglawyers.com/wisconsin/child-custody/,tips for a parenting plan,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/milwaukee-child-custody-tips-strategies-parents/,,https://www.sterlinglawyers.com/wisconsin/child-custody/,what custody arrangements can look like,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/the-working-dads-guide-to-child-custody-in-oshkosh/,,https://www.sterlinglawyers.com/wisconsin/child-custody/,Wisconsin child custody,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/west-bend-child-custody-lawyers-supporting-parents-through-difficult-cases/,,https://www.sterlinglawyers.com/wisconsin/child-custody/,legal custody and physical placement in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/child-support-cases-unraveled-racine-lawyers/,,https://www.sterlinglawyers.com/wisconsin/child-support/,Wisconsin child support lawyer,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/child-support-lawyers-ensuring-stability-appleton/,,https://www.sterlinglawyers.com/wisconsin/child-support/,calculating child support in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/child-support-modification-kenosha/,,https://www.sterlinglawyers.com/wisconsin/child-support/,child support during divorce,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/fighting-for-fair-assistance-with-milwaukee-child-support-lawyers/,,https://www.sterlinglawyers.com/wisconsin/child-support/,child support agreement,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/illuminating-the-path-of-child-support-in-brown-county/,,https://www.sterlinglawyers.com/wisconsin/child-support/,help with child support in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/sheboygan-child-support-lawyer-navigate-bumpy-roads/,,https://www.sterlinglawyers.com/wisconsin/child-support/,help reaching a fair child support outcome,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/waukesha-county-child-support-challenges/,,https://www.sterlinglawyers.com/wisconsin/child-support/,child support arrears in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/a-look-into-uncontested-divorce-in-milwaukee-county/,,https://www.sterlinglawyers.com/wisconsin/divorce/,divorce help,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/annulments-work-wisconsin/,,https://www.sterlinglawyers.com/wisconsin/divorce/,divorce attorney,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/can-claim-sons-life-insurance-knowing-wanted/,,https://www.sterlinglawyers.com/wisconsin/divorce/,divorce in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/can-prenup-presiding-event-death-exercised-divorce/,,https://www.sterlinglawyers.com/wisconsin/divorce/,Wisconsin divorce,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/choose-right-path-oshkosh-attorney-collaborative-divorce/,,https://www.sterlinglawyers.com/wisconsin/divorce/,end a marriage,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/compassionate-advocacy-divorce-mediation-attorneys-baraboo/,,https://www.sterlinglawyers.com/wisconsin/divorce/,what to expect during a divorce,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/glimpse-divorce-mediation-journey-brookfield-lawyers/,,https://www.sterlinglawyers.com/wisconsin/divorce/,grounds for divorce in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/guiding-light-through-jefferson-uncontested-divorce-intricacies/,,https://www.sterlinglawyers.com/wisconsin/divorce/,divorce timelines in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/how-beaver-dam-divorce-mediation-lawyer-facilitate-peaceful-divorce/,,https://www.sterlinglawyers.com/wisconsin/divorce/,divorce filing procedures,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/legal-challenges-solutions-milwaukee-uncontested-divorce/,,https://www.sterlinglawyers.com/wisconsin/divorce/,how divorce works in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/lighthouse-legal-support-contested-divorce-baraboo/,,https://www.sterlinglawyers.com/wisconsin/divorce/,the divorce process in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/methods-marketing-firm/,,https://www.sterlinglawyers.com/wisconsin/divorce/,help with a divorce in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/military-spouse-journey-divorce-oconomowoc/,,https://www.sterlinglawyers.com/wisconsin/divorce/,divorce attorney in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/preserving-family-harmony-divorce-baraboo/,,https://www.sterlinglawyers.com/wisconsin/divorce/,getting divorced in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/racine-divorce-mediation-lawyers-make-difference/,,https://www.sterlinglawyers.com/wisconsin/divorce/,uncontested divorce options,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/rising-above-storm-military-divorce-lawyers/,,https://www.sterlinglawyers.com/wisconsin/divorce/,dividing property in divorce,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/sheboygan-lawyers-illuminate-path-military-divorce/,,https://www.sterlinglawyers.com/wisconsin/divorce/,options for resolving a divorce,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/soldiers-journey-military-divorce-rock-county/,,https://www.sterlinglawyers.com/wisconsin/divorce/,Wisconsin divorce lawyer,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/understanding-family-law-process-oshkosh-uncontested-divorce-lawyers/,,https://www.sterlinglawyers.com/wisconsin/divorce/,filing for divorce in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/unlocking-hope-collaborative-divorce-jefferson-county/,,https://www.sterlinglawyers.com/wisconsin/divorce/,legal steps for divorce,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/unlocking-process-collaborative-divorce-middleton-attorney/,,https://www.sterlinglawyers.com/wisconsin/divorce/,Wisconsin divorce requirements,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/unseen-heroes-divorce-mediation-janesville/,,https://www.sterlinglawyers.com/wisconsin/divorce/,Wisconsin divorce attorneys,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/untangling-knots-divorce-mediation-kenosha-lawyers/,,https://www.sterlinglawyers.com/wisconsin/divorce/,divorce mediation in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/waukesha-divorce-mediation-lawyers-what-you-need-to-know/,,https://www.sterlinglawyers.com/wisconsin/divorce/,contested divorce in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/weathering-storm-contested-divorce-menomonee-falls/,,https://www.sterlinglawyers.com/wisconsin/divorce/,divorce lawyer,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/divorce/being-your-childs-support-system/,,https://www.sterlinglawyers.com/wisconsin/divorce/,divorce in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/divorce/divorce-and-the-cobra-act/,,https://www.sterlinglawyers.com/wisconsin/divorce/,Wisconsin divorce,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/comprehensive-paternity-support-brookfield-lawyers/,,https://www.sterlinglawyers.com/wisconsin/paternity/,paternity lawyer,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/journey-intricacies-paternity-laws-menomonee-falls/,,https://www.sterlinglawyers.com/wisconsin/paternity/,questions about paternity rights,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/comprehensive-support-property-division-madison/,,https://www.sterlinglawyers.com/wisconsin/property-division/,dividing marital property in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/harmonious-resolution-property-division-fond-du-lac-county/,,https://www.sterlinglawyers.com/wisconsin/property-division/,tips for dividing assets fairly,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/invaluable-guide-property-division-kenosha/,,https://www.sterlinglawyers.com/wisconsin/property-division/,property division lawyer,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/oconomowoc-property-division-lawyer/,,https://www.sterlinglawyers.com/wisconsin/property-division/,how to handle property in divorce,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/sheboygan-family-law-mastering-spousal-support/,,https://www.sterlinglawyers.com/wisconsin/spousal-support/,Wisconsin maintenance lawyer,Content,High,Add 1 intentional in-body link (missing-only policy)
ADD_CONTEXTUAL,https://www.sterlinglawyers.com/wisconsin/blog/winning-strategies-beaver-dam-spousal-support-lawyers/,,https://www.sterlinglawyers.com/wisconsin/spousal-support/,how maintenance is determined in Wisconsin,Content,High,Add 1 intentional in-body link (missing-only policy)
